name,category,city,district,parcelAddress,roadAddress,roadPostal,districtPostal,latitude,longitude,xCoordinate,yCoordinate
이모네포차,한식,서울특별시,강동구,서울특별시 강동구 암사동 464-3,서울특별시 강동구 고덕로10길 53 (암사동),5251,134-857,37.552517551518700,127.129675601823,211386.535371617,450013.089760544
토담,한식,서울특별시,노원구,서울특별시 노원구 중계동 359-1 중계5단지주공아파트,"서울특별시 노원구 중계로 230, 주공5단지2상가 202호 (중계동, 중계5단지주공아파트)",1713,139-860,37.65304442190020,127.07594911532300,206630.714120071,461164.120761815
제주청량해장 가산점,한식,서울특별시,금천구,서울특별시 금천구 가산동 371-28 우림라이온스밸리,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 지상2층 203 일부호 (가산동)",8507,153-776,37.480164365772700,126.88250301716000,189538.020935968,441982.427934953
참살이청국장,한식,서울특별시,서초구,서울특별시 서초구 서초동 1599-11 지하1층5호,"서울특별시 서초구 서초중앙로 63 (서초동,지하1층5호)",6651,137-876,37.48750833274400,127.0144661710760,201208.493843332,442790.939502082
사계절,한식,서울특별시,송파구,서울특별시 송파구 잠실동 176-2 잠실동 렉스빌2차,"서울특별시 송파구 백제고분로7길 3-10, 잠실동 렉스빌2차 지하1층 101-10호 (잠실동)",5556,138-861,37.511109876784200,127.07932510116200,206941.757489986,445412.933180995
먹골풍천민물장어,한식,서울특별시,중랑구,서울특별시 중랑구 묵동 181-8,서울특별시 중랑구 동일로 858 (묵동),2045,131-849,37.60721885304880,127.07875348585800,206882.379857079,456078.709603397
산시면가,한식,서울특별시,성북구,서울특별시 성북구 안암동5가 104-16,서울특별시 성북구 안암로 91 (안암동5가),2856,136-075,37.58439721241550,127.0306273611670,202634.210876953,453543.594400366
모모스,일식,서울특별시,강동구,서울특별시 강동구 성내동 12-38,"서울특별시 강동구 천호옛14길 23-4, 1층 (성내동)",5379,134-840,37.53647077499140,127.12700532881300,211152.999198771,448231.961539489
길투당구클럽,한식,서울특별시,강동구,서울특별시 강동구 성내동 12-3 성내프라자,"서울특별시 강동구 천호옛14길 37, 성내프라자 2층 (성내동)",5379,134-840,37.536268924435100,127.12766363755200,211211.205407847,448209.639267106
여탕매점,분식,서울특별시,강동구,서울특별시 강동구 성내동 428-2 파크프라자,"서울특별시 강동구 양재대로89길 16, 지1층 B101호 (성내동, 파크프라자)",5404,134-890,37.52712431968660,127.13474396450200,211838.35431041,447195.676766748
Null Pub(널펍),기타,서울특별시,구로구,서울특별시 구로구 가리봉동 136-95,"서울특별시 구로구 남부순환로105가길 20, 지하1층 (가리봉동)",8395,152-801,37.47991064298210,126.8928726009470,190455.056884776,441953.169448475
상아김밤 마포점,분식,서울특별시,마포구,서울특별시 마포구 공덕동 476 공덕파크자이,"서울특별시 마포구 백범로 152, 201동 1층 11호 (공덕동, 공덕파크자이)",4148,121-805,37.545072981479100,126.94797038060100,195331.885613245,449180.427006045
호디박스앤해피토스트,기타,서울특별시,구로구,서울특별시 구로구 구로동 222-3 제이앤케이디지털타워,"서울특별시 구로구 디지털로26길 111, 제이앤케이디지털타워 지하1층 B011호 (구로동)",8390,152-848,37.48261735091580,126.89702761439800,190822.851419439,442253.132895893
더쿠네 오리바베큐 금천점,한식,서울특별시,금천구,서울특별시 금천구 독산동 1032-4,"서울특별시 금천구 범안로 1238, 1층 2호 (독산동)",8616,153-830,37.46652378035460,126.89927065601400,191019.290181748,440466.93700543
소팔소곱창 독산점,한식,서울특별시,금천구,서울특별시 금천구 독산동 291-1 현대지식산업센터,"서울특별시 금천구 두산로 70, 현대지식산업센터 지하1층 T-L 132호 (독산동)",8584,153-813,37.469201265850000,126.89559936395800,190694.880295092,440764.426277932
해탄(신촌점),기타,서울특별시,서대문구,서울특별시 서대문구 창천동 13-42 (지상1층),"서울특별시 서대문구 연세로4길 30 (창천동,(지상1층))",3777,120-833,37.55772057160510,126.93850735254000,194496.646443395,450584.519684484
한접시,호프/통닭,서울특별시,마포구,서울특별시 마포구 합정동 410-20,"서울특별시 마포구 독막로 53 (합정동, 1층 우측)",4048,121-883,37.54829006342530,126.91907312813100,192778.7855568,449539.27321717
스택(STACK),기타,서울특별시,마포구,서울특별시 마포구 동교동 203-50 정암빌딩,"서울특별시 마포구 동교로25길 23, 정암빌딩 1층 일부호 (동교동)",3992,121-819,37.558193073143900,126.92115044188100,192963.263833606,450638.113960595
예당,한식,서울특별시,서초구,서울특별시 서초구 서초동 1541-1 사랑의교회 13층,"서울특별시 서초구 반포대로 121, 사랑의교회 13층 (서초동)",6655,137-872,37.49151950939130,127.00735065857900,200579.241047228,443236.01212579
대성정육식당,한식,서울특별시,송파구,서울특별시 송파구 잠실동 210-53,서울특별시 송파구 석촌호수로12길 1-6 (잠실동),5564,138-862,37.50905078527540,127.0861320675710,207543.71266559,445184.948657942
엘리팝 충무로점,경양식,서울특별시,중구,서울특별시 중구 충무로4가 132-3,서울특별시 중구 퇴계로 209 (충무로4가),4557,100-862,37.56185897832090,126.99508530565800,199495.153221359,451041.976434801
김명자 굴국밥,한식,서울특별시,마포구,서울특별시 마포구 도화동 173 삼창프라자빌딩,"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 지1층 61,62,63,64호 (도화동)",4157,121-812,37.542414741660400,126.94789199865100,195324.793653981,448885.430093289
라운지목화 합정관,중국식,서울특별시,마포구,서울특별시 마포구 서교동 399-9,"서울특별시 마포구 양화로6길 57-12, 1층 (서교동)",4047,121-840,37.54927358105870,126.91783386522600,192669.383194723,449648.516083399
이온정,일식,서울특별시,송파구,서울특별시 송파구 문정동 634 가든파이브라이프,"서울특별시 송파구 충민로 66, 가든파이브라이프 지하1층 T-B1042호 (문정동)",5838,138-960,37.47784123159180,127.12502361828500,210986.460698452,441725.293491662
원조부안집 덕성여대점,한식,서울특별시,강북구,서울특별시 강북구 우이동 71-36 1층 102호,"서울특별시 강북구 삼양로 533-28, 1층 102호 (우이동)",1009,142-892,37.65178235090230,127.01218565419800,201004.619815013,461021.463233256
김승현스시,일식,서울특별시,관악구,서울특별시 관악구 봉천동 1685-20,"서울특별시 관악구 남부순환로 1913, 1층 (봉천동)",8742,151-849,37.47815994387570,126.96203247181800,196571.376338921,441754.121622412
남현동김밥,분식,서울특별시,관악구,서울특별시 관악구 남현동 1081-14,"서울특별시 관악구 남현길 48, 1층층 (남현동)",8805,151-802,37.47485732503230,126.97631211688300,197834.181511634,441387.190238411
전주집고모네,한식,서울특별시,관악구,서울특별시 관악구 신림동 1640-38 양지순대촌,"서울특별시 관악구 신림로59길 12, 양지순대촌 2층 201,202호 (신림동)",8776,151-930,37.4835187205828,126.9290483206380,193654.690899311,442350.522803581
프롬하츠커피 신촌점,기타,서울특별시,서대문구,서울특별시 서대문구 창천동 2-14 지하1층~지상3층,"서울특별시 서대문구 연세로12길 19, 지하1~지상3층 (창천동)",3776,120-833,37.559264350068500,126.93820425660700,194469.982990875,450755.860259093
가마치 통닭(독립문역점),기타,서울특별시,서대문구,서울특별시 서대문구 영천동 278,"서울특별시 서대문구 통일로 203-1, 1층 (영천동)",3734,120-070,37.57150369807300,126.96086746111100,196472.739619678,452113.046976794
마우디 브런치 바 (Maudie Brunch Bar),경양식,서울특별시,서대문구,서울특별시 서대문구 연희동 194-30 브라운스톤연희,"서울특별시 서대문구 연희로 82, 브라운스톤연희 a 102호 (연희동)",3726,120-830,37.56547209566490,126.93019180678400,193762.64108662,451445.274814853
본죽&비빔밥사당남현점,한식,서울특별시,관악구,서울특별시 관악구 남현동 1058-6,"서울특별시 관악구 남현길 7, 1층 103호 (남현동)",8806,151-800,37.476257032702400,126.97771756861600,197958.524057933,441542.490987188
어바웃 포레스트,기타,서울특별시,강남구,서울특별시 강남구 삼성동 113-24,"서울특별시 강남구 선릉로108길 31, 지상1층 101호 (삼성동)",6153,135-874,37.510503867911600,127.04667175040500,204055.176237698,445343.77301436
망원 술집,호프/통닭,서울특별시,마포구,서울특별시 마포구 망원동 57-419,"서울특별시 마포구 월드컵로 99-1, 1층 우측호 (망원동)",4012,121-820,37.55767873444920,126.90852545294700,191847.837708879,450582.054620428
삼산회관,일식,서울특별시,양천구,서울특별시 양천구 목동 609-22 정목빌딩,"서울특별시 양천구 목동중앙북로7가길 10, 1층 101호 (목동, 정목빌딩)",7946,158-811,37.54891644277010,126.86693443828000,188172.017847017,449614.068537704
부대냉삼 이백집,한식,서울특별시,강서구,"서울특별시 강서구 마곡동 799-4 마곡지웰타워 114,115호","서울특별시 강서구 공항대로 200, 마곡지웰타워 1층 114,115호 (마곡동)",7631,157-210,37.55917744189740,126.8294909278720,184865.68815993,450758.165943878
화덕돌곱창 잠실직영점,한식,서울특별시,송파구,서울특별시 송파구 잠실동 191-9 건영빌딩,"서울특별시 송파구 백제고분로7길 24-14, 건영빌딩 1층 (잠실동)",5560,138-862,37.51021855700080,127.08162021907500,207144.734956722,445314.190415467
스시J,일식,서울특별시,송파구,서울특별시 송파구 장지동 895 송파와이즈더샵,"서울특별시 송파구 위례광장로 270, 1층 Y-129호 (장지동, 송파와이즈더샵)",5852,138-926,37.47656560638850,127.1433714620110,212609.377447603,441586.029967716
비에이치씨 한강광나루1호점,한식,서울특별시,강동구,서울특별시 강동구 천호동 483-8,"서울특별시 강동구 한강남자전거길 3646, 2층 (천호동)",,134-874,37.5456403688896,127.11987785105800,210521.84184835,449248.744901725
한우짝갈비,식육(숯불구이),서울특별시,강동구,서울특별시 강동구 성내동 438-11,"서울특별시 강동구 양재대로85길 30, 1층 102호 (성내동)",5405,134-846,37.52499513199580,127.13308649478200,211692.194590204,446959.181297857
솔티 상일점,기타,서울특별시,강동구,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,"서울특별시 강동구 고덕로 399, 메가스퀘어동 1층 120호 (고덕동, 고덕센트럴푸르지오)",5222,134-801,37.55791664153780,127.17008935141400,214956.131343654,450617.923583608
수화커피호프,기타,서울특별시,강동구,서울특별시 강동구 성내동 407-4,"서울특별시 강동구 천호대로170길 75, 지1층 (성내동)",5389,134-888,37.53233748831960,127.13211628005800,211605.30413324,447773.884825222
알촌 마곡점,한식,서울특별시,강서구,서울특별시 강서구 내발산동 750-10 웨스트엔드중정 106호,"서울특별시 강서구 수명로 68-35, 웨스트엔드중정 1층 106호 (내발산동)",7635,157-937,37.553194642490700,126.82676004887200,184623.198956871,450094.659934382
노북경,중국식,서울특별시,구로구,서울특별시 구로구 가리봉동 89-158,"서울특별시 구로구 디지털로27길 123, 1층 (가리봉동)",8385,152-800,37.48491000758000,126.88726254601500,189959.580578261,442508.556830638
우드사이드커피,기타,서울특별시,은평구,서울특별시 은평구 신사동 339-13,"서울특별시 은평구 증산로15길 8, 1층 (신사동)",3448,122-891,37.58916956572690,126.91214844707800,192171.215009997,454076.491140097
냉철한삼겹 화곡동점,한식,서울특별시,강서구,서울특별시 강서구 화곡동 929-4 1층,"서울특별시 강서구 강서로5나길 115, 1층 (화곡동)",7780,157-910,37.52832704067420,126.8417754010870,185945.171101719,447332.601844375
오늘,정종/대포집/소주방,서울특별시,구로구,서울특별시 구로구 구로동 650-4 SK허브수,"서울특별시 구로구 구일로10길 27, SK허브수 A동 1층 123,124호 (구로동)",8323,152-720,37.49607734340780,126.87271734198700,188674.995072188,443749.503020388
편장군족발,한식,서울특별시,구로구,서울특별시 구로구 신도림동 692 디큐브시티,"서울특별시 구로구 경인로 662, 지하2층 (신도림동, 디큐브시티)",8209,152-706,37.508782398435100,126.88889446682800,190107.045415333,445157.626366229
제이제이,한식,서울특별시,성북구,서울특별시 성북구 보문동7가 70,"서울특별시 성북구 보문로13가길 7, 지1층 (보문동7가)",2873,136-087,37.58061666777140,127.02129569933600,201810.174347432,453123.821241444
스시흥,일식,서울특별시,금천구,서울특별시 금천구 시흥동 985-8 신라상가,"서울특별시 금천구 시흥대로 149, 신라상가 2층 203호 (시흥동)",8638,153-863,37.447591659022100,126.90293504384200,191341.238749155,438365.613175801
